class_code,college_name,department_name,course_name,professor,class_time,class_type,class_room,class_time_number
SWE2003-41,소프트웨어융합대학,소프트웨어학과,"오토마타
Automata",김응모,"금12:00-13:15【26310】,금13:30-14:45【26310】",일반수업,26310,"5_12001315, 5_13301445"
SWE2015-41,소프트웨어융합대학,소프트웨어학과,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업,23217,"1_09001015, 3_10301145"
SWE2015-42,소프트웨어융합대학,소프트웨어학과,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업,26312,"2_09001015, 4_10301145"
SWE2015-43,소프트웨어융합대학,소프트웨어학과,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업,,미지정
SWE2016-41,소프트웨어융합대학,소프트웨어학과,"알고리즘개론
Algorithms",추현승,"월10:30-11:45【26312】,수09:00-10:15【26312】",국제어수업,26312,"1_10301145, 3_09001015"
SWE2016-42,소프트웨어융합대학,소프트웨어학과,"알고리즘개론
Algorithms",김형식,"월10:30-11:45【26310】,수09:00-10:15【26310】",일반수업,26310,"1_10301145, 3_09001015"
SWE2016-43,소프트웨어융합대학,소프트웨어학과,"알고리즘개론
Algorithms",조대호,"화13:30-14:45【26310】,목12:00-13:15【26310】",국제어수업,26310,"2_13301445, 4_12001315"
SWE2017-41,소프트웨어융합대학,소프트웨어학과,"산학협력프로젝트1
Industry-Academy Cooperation Project1",박희선,수17:00-17:50【26308】,일반수업,26308,3_17001750
SWE2018-41,소프트웨어융합대학,소프트웨어학과,"산학협력프로젝트2
Industry-Academy Cooperation Project2",황영숙,수17:00-17:50【26310】,일반수업,26310,3_17001750
SWE2020-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터개론
Introduction to Computer Engineering",우홍욱,"목13:00-13:50【26312】,목14:00-14:50【26312】",일반수업,26312,"4_13001350, 4_14001450"
SWE2015-42,소프트웨어융합대학,소프트웨어학과,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업,26312,"2_09001015, 4_10301145"
SWE2024-42,소프트웨어융합대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",서의성,"월18:00-18:50【85702】,월19:00-19:50【85702】,월20:00-20:50【85702】,월21:00-21:45【85702】",일반수업,85702,"1_18001850, 1_19001950, 1_20002050, 1_21002145"
SWE2024-43,소프트웨어융합대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",이준원,"월18:00-18:50【85712】,월19:00-19:50【85712】,월20:00-20:50【85712】,월21:00-21:45【85712】",일반수업,85712,"1_18001850, 1_19001950, 1_20002050, 1_21002145"
SWE2017-41,소프트웨어융합대학,소프트웨어학과,"산학협력프로젝트1
Industry-Academy Cooperation Project1",박희선,수17:00-17:50【26308】,일반수업,26308,3_17001750
SWE2018-41,소프트웨어융합대학,소프트웨어학과,"산학협력프로젝트2
Industry-Academy Cooperation Project2",황영숙,수17:00-17:50【26310】,일반수업,26310,3_17001750
SWE2020-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터개론
Introduction to Computer Engineering",우홍욱,"목13:00-13:50【26312】,목14:00-14:50【26312】",일반수업,26312,"4_13001350, 4_14001450"
SWE2021-41,소프트웨어융합대학,소프트웨어학과,"오픈소스소프트웨어실습
Open Source Software Practice",박진영,"수18:00-18:50【330102】,수19:00-19:50【330102】,수20:00-20:50【330102】,수21:00-21:45【330102】",국제어수업,330102,"3_18001850, 3_19001950, 3_20002050, 3_21002145"
SWE2023-41,소프트웨어융합대학,소프트웨어학과,"JAVA프로그래밍실습
JAVA Programming Lab",타메르,"목18:00-18:50【85712】,목19:00-19:50【85712】,목20:00-20:50【85712】,목21:00-21:45【85712】",국제어수업,85712,"4_18001850, 4_19001950, 4_20002050, 4_21002145"
SWE2024-41,소프트웨어융합대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",한환수,"월18:00-18:50【85718】,월19:00-19:50【85718】,월20:00-20:50【85718】,월21:00-21:45【85718】",국제어수업,85718,"1_18001850, 1_19001950, 1_20002050, 1_21002145"
SWE2024-42,소프트웨어융합대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",서의성,"월18:00-18:50【85702】,월19:00-19:50【85702】,월20:00-20:50【85702】,월21:00-21:45【85702】",일반수업,85702,"1_18001850, 1_19001950, 1_20002050, 1_21002145"
SWE2024-43,소프트웨어융합대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",이준원,"월18:00-18:50【85712】,월19:00-19:50【85712】,월20:00-20:50【85712】,월21:00-21:45【85712】",일반수업,85712,"1_18001850, 1_19001950, 1_20002050, 1_21002145"
SWE2024-44,소프트웨어융합대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",서의성,"수18:00-18:50【400118】,수19:00-19:50【400202】,수20:00-20:50【400202】,수21:00-21:45【400202】",일반수업,400118,"3_18001850, 3_19001950, 3_20002050, 3_21002145"
SWE2025-41,소프트웨어융합대학,소프트웨어학과,"산학협력프로젝트3
Industry-Academy Cooperation Project3",이주식,수17:00-17:50【26307】,일반수업,26307,3_17001750
SWE2026-41,소프트웨어융합대학,소프트웨어학과,"문제해결
Problem Solving Techniques",조재민,"월16:30-17:45【26310】,수15:00-16:15【26310】",국제어수업,26310,"1_16301745, 3_15001615"
SWE2027-41,소프트웨어융합대학,소프트웨어학과,"소프트웨어실무프로젝트
Software Practice Project",이미향,미지정,일반수업,,미지정
SWE2023-41,소프트웨어융합대학,소프트웨어학과,"JAVA프로그래밍실습
JAVA Programming Lab",타메르,"목18:00-18:50【85712】,목19:00-19:50【85712】,목20:00-20:50【85712】,목21:00-21:45【85712】",국제어수업,85712,"4_18001850, 4_19001950, 4_20002050, 4_21002145"
SWE2024-41,소프트웨어융합대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",한환수,"월18:00-18:50【85718】,월19:00-19:50【85718】,월20:00-20:50【85718】,월21:00-21:45【85718】",국제어수업,85718,"1_18001850, 1_19001950, 1_20002050, 1_21002145"
SWE2024-44,소프트웨어융합대학,소프트웨어학과,"시스템프로그래밍실습
System Programming Lab",서의성,"수18:00-18:50【400118】,수19:00-19:50【400202】,수20:00-20:50【400202】,수21:00-21:45【400202】",일반수업,400118,"3_18001850, 3_19001950, 3_20002050, 3_21002145"
SWE2025-41,소프트웨어융합대학,소프트웨어학과,"산학협력프로젝트3
Industry-Academy Cooperation Project3",이주식,수17:00-17:50【26307】,일반수업,26307,3_17001750
SWE2026-41,소프트웨어융합대학,소프트웨어학과,"문제해결
Problem Solving Techniques",조재민,"월16:30-17:45【26310】,수15:00-16:15【26310】",국제어수업,26310,"1_16301745, 3_15001615"
SWE2027-41,소프트웨어융합대학,소프트웨어학과,"소프트웨어실무프로젝트
Software Practice Project",이미향,미지정,일반수업,,미지정
SWE3002-41,소프트웨어융합대학,소프트웨어학과,"소프트웨어공학개론
Introduction to Software Engineering",이은석,"금15:00-16:15【85718】,금16:30-17:45【85718】",일반수업,85718,"5_15001615, 5_16301745"
SWE3002-42,소프트웨어융합대학,소프트웨어학과,"소프트웨어공학개론
Introduction to Software Engineering",차수영,"월09:00-10:15【26312】,수10:30-11:45【26312】",국제어수업,26312,"1_09001015, 3_10301145"
SWE3003-41,소프트웨어융합대학,소프트웨어학과,"데이터베이스개론
Introduction to Database",남범석,"화16:30-17:45【27511】,목15:00-16:15【27511】",국제어수업,27511,"2_16301745, 4_15001615"
SWE3004-41,소프트웨어융합대학,소프트웨어학과,"운영체제
Operating Systems",서의성,"월12:00-13:15【23217】,수13:30-14:45【23217】",국제어수업,23217,"1_12001315, 3_13301445"
SWE3004-42,소프트웨어융합대학,소프트웨어학과,"운영체제
Operating Systems",엄영익,"화12:00-13:15【27511】,목13:30-14:45【27511】",일반수업,27511,"2_12001315, 4_13301445"
SWE3005-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",조형민,"월13:30-14:45【23217】,수12:00-13:15【23217】",강의저장수업 + 국제어,23217,"1_13301445, 3_12001315"
SWE3005-42,소프트웨어융합대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",신동군,"월12:00-13:15【400126】,수13:30-14:45【400126】",일반수업,400126,"1_12001315, 3_13301445"
SWE3005-43,소프트웨어융합대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",한태희,"월10:30-11:45【400118】,수09:00-10:15【400118】",강의저장수업,400118,"1_10301145, 3_09001015"
SWE3006-41,소프트웨어융합대학,소프트웨어학과,"프로그래밍언어
Programming Languages",황성재,"화15:00-16:15【330110】,목16:30-17:45【330110】",일반수업,330110,"2_15001615, 4_16301745"
SWE3002-42,소프트웨어융합대학,소프트웨어학과,"소프트웨어공학개론
Introduction to Software Engineering",차수영,"월09:00-10:15【26312】,수10:30-11:45【26312】",국제어수업,26312,"1_09001015, 3_10301145"
SWE3003-41,소프트웨어융합대학,소프트웨어학과,"데이터베이스개론
Introduction to Database",남범석,"화16:30-17:45【27511】,목15:00-16:15【27511】",국제어수업,27511,"2_16301745, 4_15001615"
SWE3004-41,소프트웨어융합대학,소프트웨어학과,"운영체제
Operating Systems",서의성,"월12:00-13:15【23217】,수13:30-14:45【23217】",국제어수업,23217,"1_12001315, 3_13301445"
SWE3005-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",조형민,"월13:30-14:45【23217】,수12:00-13:15【23217】",강의저장수업 + 국제어,23217,"1_13301445, 3_12001315"
SWE3005-42,소프트웨어융합대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",신동군,"월12:00-13:15【400126】,수13:30-14:45【400126】",일반수업,400126,"1_12001315, 3_13301445"
SWE3005-43,소프트웨어융합대학,소프트웨어학과,"컴퓨터구조개론
Introduction to Computer Architectures",한태희,"월10:30-11:45【400118】,수09:00-10:15【400118】",강의저장수업,400118,"1_10301145, 3_09001015"
SWE3006-41,소프트웨어융합대학,소프트웨어학과,"프로그래밍언어
Programming Languages",황성재,"화15:00-16:15【330110】,목16:30-17:45【330110】",일반수업,330110,"2_15001615, 4_16301745"
SWE3006-42,소프트웨어융합대학,소프트웨어학과,"프로그래밍언어
Programming Languages",타메르,"화10:30-11:45【26312】,목09:00-10:15【26312】",국제어수업,26312,"2_10301145, 4_09001015"
SWE3008-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터그래픽스개론
Introduction to Computer Graphics",이성길,"월16:30-17:45【27511】,수15:00-16:15【27511】",국제어수업,27511,"1_16301745, 3_15001615"
SWE3011-41,소프트웨어융합대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",박진영,"월12:00-13:15【26312】,수13:30-14:45【26312】",국제어수업,26312,"1_12001315, 3_13301445"
SWE3011-42,소프트웨어융합대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",김광수,"화15:00-16:15【26515】,목16:30-17:45【26515】",일반수업,26515,"2_15001615, 4_16301745"
SWE3022-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업,85718,"1_16301745, 3_15001615"
SWE3022-42,소프트웨어융합대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업,85712,"2_13301445, 4_12001315"
SWE3022-43,소프트웨어융합대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업,400126,"1_13301445, 3_12001315"
SWE3025-41,소프트웨어융합대학,소프트웨어학과,"정보보호개론
Computer Security",최형기,"월13:30-14:45【26312】,수12:00-13:15【26312】",일반수업,26312,"1_13301445, 3_12001315"
SWE3008-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터그래픽스개론
Introduction to Computer Graphics",이성길,"월16:30-17:45【27511】,수15:00-16:15【27511】",국제어수업,27511,"1_16301745, 3_15001615"
SWE3011-41,소프트웨어융합대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",박진영,"월12:00-13:15【26312】,수13:30-14:45【26312】",국제어수업,26312,"1_12001315, 3_13301445"
SWE3011-42,소프트웨어융합대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",김광수,"화15:00-16:15【26515】,목16:30-17:45【26515】",일반수업,26515,"2_15001615, 4_16301745"
SWE3011-43,소프트웨어융합대학,소프트웨어학과,"인공지능개론
Introduction to Artificial Intelligence",고영중,"금09:00-10:15【400102】,금10:30-11:45【400102】",일반수업,400102,"5_09001015, 5_10301145"
SWE3022-41,소프트웨어융합대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업,85718,"1_16301745, 3_15001615"
SWE3022-42,소프트웨어융합대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업,85712,"2_13301445, 4_12001315"
SWE3022-43,소프트웨어융합대학,소프트웨어학과,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업,400126,"1_13301445, 3_12001315"
SWE3025-41,소프트웨어융합대학,소프트웨어학과,"정보보호개론
Computer Security",최형기,"월13:30-14:45【26312】,수12:00-13:15【26312】",일반수업,26312,"1_13301445, 3_12001315"
SWE3028-41,소프트웨어융합대학,소프트웨어학과,"캡스톤설계프로젝트
Capstone Design Project",구형준,"금09:00-10:15【26310】,금10:30-11:45【26310】",국제어수업,26310,"5_09001015, 5_10301145"
SWE3032-41,소프트웨어융합대학,소프트웨어학과,"인공지능프로젝트
Artificial Intelligence Project",박호건,"목18:00-18:50【26308】,목19:00-19:50【26308】,목20:00-20:50【26308】,목21:00-21:45【26308】",일반수업,26308,"4_18001850, 4_19001950, 4_20002050, 4_21002145"
